2026-06-25 15:59:02,523 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from base_link-2
2026-06-25 15:59:02,523 INFO  ExportHelperExtension.cs: 1136 - Found 25 in base_link-2
2026-06-25 15:59:02,524 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in base_link-2
2026-06-25 15:59:02,524 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from link_4-2
2026-06-25 15:59:02,525 INFO  ExportHelperExtension.cs: 1136 - Found 27 in link_4-2
2026-06-25 15:59:02,525 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in link_4-2
2026-06-25 15:59:02,851 INFO  SwAddin.cs: 339 - Loading config tree
2026-06-25 15:59:02,854 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2026-06-25 15:59:02,859 INFO  SwAddin.cs: 344 - Showing property manager
2026-06-25 15:59:41,750 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-06-25 15:59:44,160 INFO  ExportPropertyManager.cs: 416 - Configuration canceled
2026-06-25 15:59:44,285 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-06-25 16:00:02,986 INFO  SwAddin.cs: 294 - Assembly export called for file part.SLDASM
2026-06-25 16:00:02,988 INFO  SwAddin.cs: 299 - Save is required
2026-06-25 16:00:02,988 INFO  SwAddin.cs: 313 - Saving assembly
2026-06-25 16:00:03,739 INFO  SwAddin.cs: 316 - Opening property manager
2026-06-25 16:00:03,829 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from part.SLDASM
2026-06-25 16:00:03,830 INFO  ExportHelperExtension.cs: 1136 - Found 68 in part.SLDASM
2026-06-25 16:00:03,831 INFO  ExportHelperExtension.cs: 1145 - Found 6 features of type [CoordSys] in part.SLDASM
2026-06-25 16:00:03,832 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2026-06-25 16:00:03,832 INFO  ExportHelperExtension.cs: 1160 - 7 components to check
2026-06-25 16:00:03,833 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from link_3-1
2026-06-25 16:00:03,834 INFO  ExportHelperExtension.cs: 1136 - Found 24 in link_3-1
2026-06-25 16:00:03,834 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in link_3-1
2026-06-25 16:00:03,834 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from link_2-1
2026-06-25 16:00:03,836 INFO  ExportHelperExtension.cs: 1136 - Found 24 in link_2-1
2026-06-25 16:00:03,837 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in link_2-1
2026-06-25 16:00:03,837 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from link_6-1
2026-06-25 16:00:03,838 INFO  ExportHelperExtension.cs: 1136 - Found 24 in link_6-1
2026-06-25 16:00:03,838 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in link_6-1
2026-06-25 16:00:03,839 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from link_1-1
2026-06-25 16:00:03,839 INFO  ExportHelperExtension.cs: 1136 - Found 24 in link_1-1
2026-06-25 16:00:03,840 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in link_1-1
2026-06-25 16:00:03,841 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from link_5-1
2026-06-25 16:00:03,841 INFO  ExportHelperExtension.cs: 1136 - Found 24 in link_5-1
2026-06-25 16:00:03,842 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in link_5-1
2026-06-25 16:00:03,843 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from base_link-2
2026-06-25 16:00:03,843 INFO  ExportHelperExtension.cs: 1136 - Found 25 in base_link-2
2026-06-25 16:00:03,843 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in base_link-2
2026-06-25 16:00:03,843 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from link_4-2
2026-06-25 16:00:03,844 INFO  ExportHelperExtension.cs: 1136 - Found 27 in link_4-2
2026-06-25 16:00:03,844 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in link_4-2
2026-06-25 16:00:03,845 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from part.SLDASM
2026-06-25 16:00:03,845 INFO  ExportHelperExtension.cs: 1136 - Found 68 in part.SLDASM
2026-06-25 16:00:03,846 INFO  ExportHelperExtension.cs: 1145 - Found 6 features of type [RefAxis] in part.SLDASM
2026-06-25 16:00:03,846 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2026-06-25 16:00:03,847 INFO  ExportHelperExtension.cs: 1160 - 7 components to check
2026-06-25 16:00:03,847 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from link_3-1
2026-06-25 16:00:03,848 INFO  ExportHelperExtension.cs: 1136 - Found 24 in link_3-1
2026-06-25 16:00:03,848 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in link_3-1
2026-06-25 16:00:03,848 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from link_2-1
2026-06-25 16:00:03,849 INFO  ExportHelperExtension.cs: 1136 - Found 24 in link_2-1
2026-06-25 16:00:03,849 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in link_2-1
2026-06-25 16:00:03,850 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from link_6-1
2026-06-25 16:00:03,851 INFO  ExportHelperExtension.cs: 1136 - Found 24 in link_6-1
2026-06-25 16:00:03,851 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in link_6-1
2026-06-25 16:00:03,851 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from link_1-1
2026-06-25 16:00:03,852 INFO  ExportHelperExtension.cs: 1136 - Found 24 in link_1-1
2026-06-25 16:00:03,852 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in link_1-1
2026-06-25 16:00:03,853 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from link_5-1
2026-06-25 16:00:03,853 INFO  ExportHelperExtension.cs: 1136 - Found 24 in link_5-1
2026-06-25 16:00:03,853 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in link_5-1
2026-06-25 16:00:03,854 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from base_link-2
2026-06-25 16:00:03,855 INFO  ExportHelperExtension.cs: 1136 - Found 25 in base_link-2
2026-06-25 16:00:03,855 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in base_link-2
2026-06-25 16:00:03,856 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from link_4-2
2026-06-25 16:00:03,856 INFO  ExportHelperExtension.cs: 1136 - Found 27 in link_4-2
2026-06-25 16:00:03,857 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in link_4-2
2026-06-25 16:00:04,134 INFO  SwAddin.cs: 339 - Loading config tree
2026-06-25 16:00:04,136 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2026-06-25 16:00:04,144 INFO  SwAddin.cs: 344 - Showing property manager
2026-06-25 16:00:07,022 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-06-25 16:00:56,506 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-06-25 16:00:57,218 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-06-25 16:00:57,601 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-06-25 16:00:57,941 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-06-25 16:00:59,256 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-06-25 16:00:59,596 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-06-25 16:01:00,016 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-06-25 16:01:07,560 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
